Lithic ID,TA,AREA,DEPTH (cm),Raw Material,Colour/Grain/Opacity,Pattern,Cortex (%),Weight (g),Length (mm),Width (mm),Thickness (mm),Bulb Thickness (mm),Platform Thickness (mm),platform Length (mm),Eraillure,Typology,Utilization,Retouch,Retouch Position,Retouch Localization,Retouch Distribution,Retouch Intensity,Retouch ANGLE,RETOUCH MORPHOLOGY,SHINE,Blank,Breakage,Num of Scars on Cores,Platform Typology,Removal blank,Core Typology,Termination,Comments,Photo Number
3001,D1/ 56,D1,50-60,,,,0,,18.5,9,1.8,,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
2985,D1/ 78,D1,70-80,,,,5,,46,11.9,2.8,3.1,,,,,,,,,,,,,,,bladelet,,,linear,,,,
2989,D1/ 78,D1,70-80,,,,0,,24.6,10.6,1.9,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
2988,D1/ 78,D1,70-80,,,,0,,21.4,9.9,2.6,2.9,,,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
2987,D1/ 78,D1,70-80,,,,0,,24,8.1,1.7,2,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
2851,D3/02,D3,0-20,,,,0,,26.7,15.5,5.9,,,,,,,,,,,,,,,,blade-med,,,,,,,
2848,D3/02,D3,0-20,,,,0,,35.2,11.6,2.1,2.6,3.7,0.7,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
2864,D3/02,D3,0-20,,,,0,,40.4,9.9,4.3,,,,,,1,,,,,,,,,,bladelet-pro,,,punctiform,,,,
2846,D3/02,D3,0-20,,,,0,,26,13.2,3.1,,,,,,,,,,,,,,,,blade-med,,,,,,,
2852,D3/02,D3,0-20,,,,0,,23,11.5,3,,3.4,0.4,,,,,,,,,,,,,flake-blade,,,linear,,,,
2842,D3/02,D3,0-20,,,,0,,22,7.5,3.5,,,,,notch,,1,1,alternating,left-right,partial,short,low,sub-parallel,,bladelet-med,,,,,,,
2853,D3/02,D3,0-20,,,,0,,49,12.5,7.1,2.9,,,,,,,,,,,,,,,bladelet,,,plain,,,,
2854,D3/02,D3,0-20,,,,0,,51.4,13.7,3.2,3.4,,,,,,,,,,,,,,,bladelet,,,linear,,,,
2858,D3/02,D3,0-20,,,,0,,38.5,8.4,1.8,,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
2840,D3/02,D3,0-20,,,,0,,47.3,10.4,4.2,,,,,,1,,,,,,,,,,bladelet-pro,,,punctiform,,,,
2862,D3/02,D3,0-20,,,,0,,18.8,8,3,,,,,multiple notch,,1,,,,,,,,,bladelet-pro,,,partialy broken,,,,hafting?
2847,D3/02,D3,0-20,,,,0,,24.7,6.7,1.8,,,,,dished convergent bladelet,,,1,alternate,left-right,continous,short,semi abrupt,sub-parallel,,bladelet-dis,,,,,,,
2843,D3/02,D3,0-20,,,,0,,31.2,8.6,2.9,,,,,,1,,,,,,,,,,bladelet-pro,,,punctiform,,,,
2844,D3/02,D3,0-20,,,,0,,23.4,6.7,1.8,,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
2856,D3/02,D3,0-20,,,,0,,24.6,10,1.7,1.9,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
2849,D3/02,D3,0-20,,,,20,,23,12,3,,,,,backed,1,,,,,,,,,,blade-med,,,,,,,
2837,D3/02,D3,0-20,,,,0,,29,12.5,3.1,,2.9,1.8,,backed,1,,,,,,,,,,blade-pro,,,punctiform,,,,
2859,D3/02,D3,0-20,,,,0,,29.2,11.5,2,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
2865,D3/02,D3,0-20,*2859,,,0,,56.6,45,,,,,,bipolar percussion blade-bladelet core,,,,,,,,,,,,,,,,,,
3014,D4/02,D4,0-20,,,,0,,39,16.4,5.4,1,10.4,4,,,,,,,,,,,,,,,,,,,,
3048,D4/02,D4,0-20,,,,0,,30,6.9,2.5,,,,,double notch,,1,,,,,,,,,bladelet-pro,,,linear,,,,
3052,D4/02,D4,0-20,,,,0,,32.8,11.2,3.1,,,,,,1,,,,,,,,,,bladelet-med,,,,,,,heavealy used
3047,D4/02,D4,0-20,,,,0,,29.3,13.4,4.3,,4.8,1.3,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3043,D4/02,D4,0-20,,,,0,,35,12.8,3.7,,,,,,1,,,,,,,,,,blade-med,,,,,,,burnt
3040,D4/02,D4,0-20,,,,0,,39,15.8,5.2,,10.3,3.8,1,,,,,,,,,,,,blade,,,plain,,,,
3039,D4/02,D4,0-20,,,,30,,34,24.7,12,,15.8,4,1,backed knife,,,1,direct,right,partial,short,low,sub-parallel,,flake,,,plain,,,,
3058,D4/02,D4,0-20,,,,,,19.6,7.6,1.9,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3055,D4/02,D4,0-20,,,,,,13.5,8,2.4,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3044,D4/02,D4,0-20,,,,,,34,12.3,2.6,,,,,,1,,,,,,,,,1,bladelet-dis,,,,,,,
3049,D4/02,D4,0-20,,,,,,25,9.5,2.7,,,,,,1,,,,,,,,,1,bladelet-med,,,,,,,
3054,D4/02,D4,0-20,,,,,,13.9,11.9,2.7,2.9,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3060,D4/02,D4,0-20,,,,10,,33.3,15.2,,,,,,bladelet bullet core,,,,,,,,,,,,,,,,,,
3046,D4/02,D4,0-20,,,,,,23.8,13.6,3,,5.1,2.2,,,,,,,,,,,,,bladelet-pro,,,plain,,,,
3051,D4/02,D4,0-20,,,,,,20.7,8.7,2.1,2.3,2.5,0.9,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
2995,C1/02,C1,0-20,,,,,,18.5,8.1,1.6,,,,,alternating serrated,,,1,alternate,left-right,continous,short,low,sub-parallel,,bladelet-pro,,,linear,,,,
2991,C1/02,C1,0-20,,,,,,50,12.8,3.4,,,,,,1,,,,,,,,,,bladelet-pro,,,partialy broken,,,,
2992,C1/02,C1,0-20,,,,,,30,12.6,3.9,4.1,,,,,,,,,,,,,,,bladelet-pro,,,partialy broken,,,,
2994,C1/02,C1,0-20,,,,,,23,10.3,2.3,,,,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3030,DH/ 12,,20-Oct,,,,,,17.2,19.4,2.3,,,,,,1,,,,,,,,,,blade-med,,,,,,,
3033,DH/ 12,,20-Oct,,,,,,32,10.4,1.9,,6,1.8,,,,,,,,,,,,,bladelet-pro,,,plain,,,,
3031,DH/ 12,,20-Oct,,,,,,31.4,12.8,3.1,,,,,,,,,,,,,,,,bladelet-dis,,,,,,,
3034,DH/ 12,,20-Oct,,,,,,39.2,12,4.2,,4.3,1.1,,,1,,,,,,,,,1,bladelet-pro,,,linear,,,,
3035,DH/ 12,,20-Oct,,,,,,45.6,7.9,2.5,,,,,drill,,,1,direct,left-right,partial,short,abrupt,sub-parallel,,bladelet-dis,,,,,,,
3032,DH/ 12,,20-Oct,,,,,,21.2,9.2,1.6,1.9,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3038,DH/ 12,,20-Oct,,,,,,15.5,7.4,2.6,,,,,,,,1,alternate,left-right,continous,short,low,sub-parallel,,bladelet-med,,,,,,,
3030,DH/ 12,,20-Oct,,,,,,18.5,7.5,1.8,,2.7,0.9,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3037,DH/ 12,,20-Oct,,,,,,21.3,11.6,2.1,,,,,,,,,,,,,,,,bladelet-med,1,,,,,,
2997,B/ 1,B,0-10,,,,,,29,13.3,3.9,4.1,2.9,1.8,,,,,1,inverse,left,partial,short,low,sub-parallel,,bladelet-pro,,,punctiform,,,,
2996,B/ 1,B,0-10,,,,,,65.5,36.5,,,,,,shapless core,,,,,,,,,,,,,,,,,,highly patinated
2999,B/ 1,B,0-10,,,,,,31.4,22.1,12.3,,,,,core preparation?,,,,,,,,,,,flake-dis,,,,,,,
2998,B/ 1,B,0-10,,,,,,26.6,20.6,,,,,,pyramidal bladelet core,,,,,,,,,,,,,,,,,,
3082,TA/ 189,A,180-190,,,,,,46,11.4,2.3,,,,,,1,,,,,,,,,,bladelet-med,,,,,,,
3121,TA/ 189,A,180-190,,,,,,37.4,8.6,3,,,,,,1,,,,,,,,,,bladelet-med,,,,,,,
3079,TA/ 189,A,180-190,,,,,,42.5,10,2.8,,,,,awl,,,1,inverse,,,,,,,bladelet-pro,,,linear,,,,
3140,TA/ 189,A,180-190,,,,,,19.7,6.2,1.5,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3113,TA/ 189,A,180-190,,,,,,29,12.3,3.4,,4.6,0.9,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3126,TA/ 189,A,180-190,,,,,,16.7,10.8,2.6,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3111,TA/ 189,A,180-190,,,,,,28.4,8.4,2.6,,,,,,,,,,,,,,,,bladelet-pro,,,partialy broken,,,,
3125,TA/ 189,A,180-190,,,,,,20,7.5,1,,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3089,TA/ 189,A,180-190,,,,,,17.8,15.3,2,,,,,,,,,,,,,,,,blade-med,,,,,,,
3116,TA/ 189,A,180-190,,,,,,26,8.3,1.9,,4.8,0.5,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3069,TA/ 189,A,180-190,,,,,,64.5,8.2,3.3,,4.3,0.7,,,,,,,,,,,,,bladelet,,,linear,,,,
3161,TA/ 189,A,180-190,,,,,25,13.6,12.8,4,,,,,,1,,,,,,,,,,blade-med,,,,,,,
3153,TA/ 189,A,180-190,,,,,,9.2,11.2,1,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3105,TA/ 189,A,180-190,,,,,,33.5,15.9,5,,,,,inverse notch,,1,,,,,,,,,blade-med,,,,,,,
3062,TA/ 189,A,180-190,,,,,,18.5,13.6,2.7,3.2,3,0.6,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3130,TA/ 189,A,180-190,,,,,,31,8.5,1,,,,,,,,,,,,,,,,bladelet-pro,,,partialy crushed,,,,
3147,TA/ 189,A,180-190,,,,,,19.3,7.4,2.3,,,,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3061,TA/ 189,A,180-190,,,,,,43,13.7,3.8,,2.7,1,,notch,,1,,,,,,,,,bladelet-pro,,,,,,,
3109,TA/ 189,A,180-190,,,,,,31,6.7,3.2,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3150,TA/ 189,A,180-190,,,,,,33.2,11.9,3.5,,,,,,1,,,,,,,,,,bladelet-med,,,,,,,heavily used
3103,TA/ 189,A,180-190,,,,,,22.5,12.4,2.8,4,4.9,1,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3159,TA/ 189,A,180-190,,,,,,22,11.5,3,3.2,3.4,1,,,,,,,,,,,,1,bladelet-pro,,,linear,,,,
3115,TA/ 189,A,180-190,,,,,,26.5,8.5,1.5,1.9,2.9,0.8,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3162,TA/ 189,A,180-190,,,,,,25.5,12,2.5,,,,,,1,,,,,,,,,,bladelet-pro,,,crushed,,,,
3196,TA/ 189,A,180-190,,,,,,28.8,8.8,1.3,1.5,3,0.5,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3101,TA/ 189,A,180-190,,,,,,36,9.9,3.1,,,,, micro burin,1,,,,,,,,,,bladelet-dis,,,,,,,heavily used?nibbling?
3064,TA/ 189,A,180-190,,,,,,34.7,8.5,2,,3,1,,,,,,,,,,,,,bladelet,,,linear,,,,
3084,TA/ 189,A,180-190,,,,,,42.2,11.2,2.7,3.1,2.8,0.9,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3092,TA/ 189,A,180-190,,,,,,27,14.9,3.8,4.1,,,,,1,,,,,,,,,,blade-pro,,,punctiform,,,,
3071,TA/ 189,A,180-190,,,,,,33.3,10.8,2.3,,2.9,1.1,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3063,TA/ 189,A,180-190,,,,,,36,11.7,3.5,,4,1.4,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3119,TA/ 189,A,180-190,,,,,,30.2,6,1.4,,,,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3066,TA/ 189,A,180-190,,,,,,41,9.8,3,,,,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3097,TA/ 189,A,180-190,,,,,,35,14.2,4.4,,4.4,1.4,,,,,,,,,,,,,blade-pro,,,linear,,,,
3093,TA/ 189,A,180-190,,,,,,31.5,9.9,2.3,2.5,3.6,1.6,,,,,,,,,,,,,bladelet-pro,,,plain,,,,
3177,TA/ 189,A,180-190,,,,,,24,9.5,3.5,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3172,TA/ 189,A,180-190,,,,,,28.5,9,2.2,,3.2,1.2,,,,,,,,,,,,,bladelet-pro,,,plain,,,,
3088,TA/ 189,A,180-190,,,,,,39,8.5,2.2,,5.8,1.2,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3083,TA/ 189,A,180-190,,,,,,30,9,3.1,,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3169,TA/ 189,A,180-190,,,,,,23.3,11.9,2.9,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3100,TA/ 189,A,180-190,,,,,,28,9,2.1,,,,,,1,,,,,,,,,,bladelet,,,linear,,,,
3137,TA/ 189,A,180-190,,,,,,29.5,11.2,2.1,,3.4,0.8,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3080,TA/ 189,A,180-190,,,,,,24,12.8,2.4,2.5,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3180,TA/ 189,A,180-190,,,,,,14.4,10.3,2.5,,3.4,1.1,,,,,,,,,,,,,bladelet-pro,,,linear,,,,burnt
3171,TA/ 189,A,180-190,,,,,,22.2,7.8,1.9,,5.6,0.6,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3170,TA/ 189,A,180-190,,,,,,27,10,3.2,,,,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3152,TA/ 189,A,180-190,,,,,,26,9.7,2.7,,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,burnt
3129,TA/ 189,A,180-190,,,,,,26.6,5.3,1.2,,,,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3150,TA/ 189,A,180-190,,,,,,20.7,8.6,1.9,,3.5,1,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3142,TA/ 189,A,180-190,,,,,,22.1,8.1,1.5,,,,,oblique retouched,,,1,direct,dis,discontinous,,,,,bladelet-dis,,,,,,,
3110,TA/ 189,A,180-190,,,,,,18,8.5,2.3,,,,,,1,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3104,TA/ 189,A,180-190,,,,,,24,9.3,2,2.3,2.9,1,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3087,TA/ 189,A,180-190,,,,,,23.6,11.2,2.8,2.9,3.6,2.4,,burin?,1,,,,,,,,,,bladelet-pro,,,plain,,,,
3085,TA/ 189,A,180-190,,,,,,22.8,2.6,1.1,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3138,TA/ 189,A,180-190,,,,,,23.4,8.4,2.2,,,,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3166,TA/ 189,A,180-190,,,,,,24.4,8,2.2,,,,,,,,,,,,,,,,bladelet-med,,,,,,,burnt
3070,TA/ 189,A,180-190,,,,,,38.5,9.5,2.2,,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3146,TA/ 189,A,180-190,,,,,,20.6,7.4,2,,1.6,1.2,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3124,TA/ 189,A,180-190,,,,,,21.8,7.4,2.4,,,,,,1,,,,,,,,,,bladelet-med,,,,,,,
3065,TA/ 189,A,180-190,,,,,,29,7.2,1.4,,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3157,TA/ 189,A,180-190,,,,,,25.4,8,1.9,,,,,,1,,,,,,,,,,bladelet-dis,,,,,,,
3143,TA/ 189,A,180-190,,,,,,18,7,2.4,,,,,,,,,,,,,,,,bladelet-pro,,,partialy removed,,,,
3067,TA/ 189,A,180-190,,,,,,24.7,11.7,3.1,,6.3,1.4,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3148,TA/ 189,A,180-190,,,,,,26.6,7.4,1.4,1.6,,,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3106,TA/ 189,A,180-190,,,,,,33.7,11.2,2.7,,,,,burin?,,,,,,,,,,,bladelet-pro,,,removed,,,,burin on prox??
3117,TA/ 189,A,180-190,,,,,,30.7,7.1,2.1,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3155,TA/ 189,A,180-190,,,,,,26,7.1,1.5,1.7,3.1,1,,,,,,,,,,,,,bladelet-pro,,,plain,,,,
3164,TA/ 189,A,180-190,,,,,,16.3,11,3,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3181,TA/ 189,A,180-190,,,,,,17,7.4,1.8,,,,,,,,,,,,,,,,bladelet-dis,,,,,,,
3132,TA/ 189,A,180-190,,,,,,18.5,7.1,1.4,,,,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3112,TA/ 189,A,180-190,,,,,,20.3,11.5,3,,5.8,1.5,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3193,TA/ 189,A,180-190,,,,,,32,45.5,11,,,,,truncated,,,,,,,,,,,flake-dis,,,,,,,
3186,TA/ 189,A,180-190,,,,10,,37.5,34.8,12,,,,,core preparation flake,,,,,,,,,,,flake-dis,,,?,,,,
33..?,TA/ 189,A,180-190,,,,10,,40.5,26.3,4.5,,,,,backed denticulate,,,,,,,,,,,bade-dis,,,,,,,
3192,TA/ 189,A,180-190,,,,,,25,37,9,,,,,,,,,,,,,,,,flake-dis,,,,,,,
3184,TA/ 189,A,180-190,,,,,,39.5,24.7,8,,16,6.6,1,,1,,,,,,,,,,blade,,,plain,,,,percussion
3182,TA/ 189,A,180-190,,,,,,52.5,28.3,9.2,,27,6.6,1,,,,1,direct,mesial,partial,short,low,,,flake-dis,,,plain,,,,percussion
3204,TA/ 189,A,180-190,,,,,,40,15.3,4.1,,,,,,,,,,,,,,,,blade-med,,,,,,,heavily used nibbling
3194,TA/ 189,A,180-190,,,,,,50,14.4,4.8,,,,,awl notch,,1,1,,,,,,,,blade,,,linear,,,,
3185,TA/ 189,A,180-190,,,,,,35.4,26.3,9.3,,23.5,9.6,,,1,,,,,,,,,,flake ,,,plain,,,,
3223,TA/ 189,A,180-190,,,,,,24.3,9.1,2.4,,,,,broken drill,,,1,direct,mesial,discontinous,short,abrupt,subparallel,,bladelet-pro,,,linear,,,,
3188,TA/ 189,A,180-190,,,,,,55.4,13.3,3.8,,4.6,2,,,1,,1,direct,left,partial,short,low,subparallel,,bladelet,,,plain,,,,
3183,TA/ 189,A,180-190,,,,,,38.2,12.2,2.5,,,,,point,,,1,direct,left-right,partial,short,abrupt,subparallel,,bladelet-dis,,,,,,,convergent ?
3213,TA/ 189,A,180-190,,,,,,26,16.6,4.4,,,,,notch,1,1,,,,,,,,,blade-med,,,,,,,
3215,TA/ 189,A,180-190,,,,,,27.5,8.8,3.6,,,,,scraper burin?,,,1,direct,left,continous,short,low,subparallel,,bladelet-med,,,,,,,
3216,TA/ 189,A,180-190,,,,,,32,10.5,3.7,,,,,?,,,,,,,,,,,,,,,,,,
3218,TA/ 189,A,180-190,,,,,,11.3,21.2,4,,,,,,,,,,,,,,,,flake,,,?,,,,core rejuvention
3205,TA/ 189,A,180-190,,,,,,38.5,17,7.7,,16,7.9,,,,,,,,,,,,,blade,,,plain,,,,
3219,TA/ 189,A,180-190,,,,,,22,24.5,6.4,,,,,,1,,,,,,,,,,flake-dis,,,,,,,
3208,TA/ 189,A,180-190,,,,,,18.5,22,6.7,,,,,notch,,,,,,,,,,,flake,,,?,,,,on a cor tablet?
3206,TA/ 189,A,180-190,,,,,,35.2,8.8,2.2,,3.7,0.6,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3189,TA/ 189,A,180-190,,,,,,17.8,11.2,2.3,,,,,,,,1,inverse,mesial,partial,short,low,sub-parallel,,bladelet-med,,,,,,,
3199,TA/ 189,A,180-190,,,,45,,22,30,9.2,,,,,truncated,,,1,direct,mesial,discontinous,long,abrupt,sub-parallel,,flake,,,removed,,,,
3202,TA/ 189,A,180-190,,,,0,,23.2,23.4,3.6,3.8,,,1,notch round scraper,,,1,,,,,,,,flake,1,,removed,,,,
3227,TA/ 189,A,180-190,,,,0,,36.6,12,3.9,,2.8,1.5,,awl,,,1,direct,dis mesial,,,abrupt,,,bladelet,,,punctiform,,,,
3187,TA/ 189,A,180-190,,,,0,,25.5,12,3.7,,3.5,1.5,,,,,,,,,,,,,bladelet-pro,,,punctiform,,,,
3209,TA/ 189,A,180-190,,,,0,,21.7,9.4,3.3,,,,,,,,1,direct,right,continous,short,semi abrupt,sub-parallel,,bladelet-med,,,,,,,
3191,TA/ 189,A,180-190,,,,0,,29,13,7.8,,8,5.8,,core rejuvention,,,,,,,,,,,blade,,,plain,,,,
3221,TA/ 189,A,180-190,,,,0,,18,11.1,4.3,,,,1,,1,,,,,,,,,,bladelet-pro,,,broken,,,,
3190,TA/ 189,A,180-190,,,,0,,18.7,11,2.2,,,,,,1,,,,,,,,,,bladelet-med,,,,,,,
3217,TA/ 189,A,180-190,,,,0,,19.2,7.2,2.8,,2.6,1.3,,serrated,,,,,,,,,,,bladelet-pro,,,dihedral,,,,
3200,TA/ 189,A,180-190,,,,0,,18,18.8,6.3,,,,,core rejuvention tablet round scraper,,,1,direct,,,,abrupt,,,flake,,,removed,,,,
3197,TA/ 189,A,180-190,,,,10,,38,39.4,10.6,,,,,denticulate,,,1,,,,,,,,flake-dis,,,,,,,
3214,TA/ 189,A,180-190,,,,0,,15.6,10.3,2,,,,,,,,,,,,,,,,bladelet-med,,,,,,,
3222,TA/ 189,A,180-190,,,,0,,26.1,6.9,3,,,,1,drill,,,1,direct,,,,,,,,,,,,,,
3196,TA/ 189,A,180-190,,,,0,,21.3,17.5,5.3,,,,,flake,,,,,,,,,,,flakemed,,,,,,,
3236,TA/ 201,A,200-210,,,,0,,65.5,11.7,3.4,,5,1.9,,alternate scraper,,,1,alternating,righ-left,,short,semi-abrupt,sub-parallel,,bladelet,1,,plain,,,,
3250,TA/ 201,A,200-210,,,,0,,18.8,11.4,3.2,,,,,,1,,1,inverse,mesial,discontinous,long,low,parallel,1,bladlet-med,,,,,,,
3245,TA/ 201,A,200-210,,,,0,,72.5,20,10,,14.4,8.3,1,core side rejuvention,,,1,inverse,",esial",partial,short,semi-abrupt,sub-parallel,,blade,,,plain,,,,percussion
3240,TA/ 201,A,200-210,,,,0,,27,20.2,9,,15.5,6,,,,,,,,,,,,,blade-pro,,,plain,,,,percussion
3243,TA/ 201,A,200-210,,,,5,,27.5,16.7,5.6,,,,,flake,,,1,direct,long,partial,long,low,sub-paralel,,flake,,,,,,,
3265,TA/ 201,A,200-210,,,,0,,48.3,11.2,2.5,2.7,5,1.1,,,1,,,,,,,,,1,bladelet-pro,,,linear,,,,adhesive
3237,TA/ 201,A,200-210,,,,40,,42.8,41,16.3,,,,,core platform preperation flake,,,,,,,,,,,flake,,,cortical,,,,
3242,TA/ 201,A,200-210,,,,0,,38,9.7,2.3,2.6,,,,,1,,,,,,,,,1,bladelet-pro,,,partialy removed,,,,
3238,TA/ 201,A,200-210,,,,0,,17.3,15.8,2.5,,,,,core platform rejuvention tablet,1,,,,,,,,,,flake,,,dihedral,,,,
3249,TA/ 201,A,200-210,,,,0,,35,13.2,3,,,,,denticulate,,,1,direct,right,continous,short,abrupt,sub-parallel,,blade-pro,,,broken,,,,
3239,TA/ 201,A,200-210,,,,0,,17,31.5,11,,,,,,1,,,,,,,,,,?,,,,,,,
3244,TA/ 201,A,200-210,,,,0,,41,31,3,,,,,,,,1,inverse,let,continous,short,low,sub-parallel,,flake,,,punctiform,,,,
3256,TA/ 201,A,200-210,,,,0,,37.7,21.9,7.7,,,,,,,,1,alternaring,left,partial,short,low,sub-parallel,,fklae-dis,,,,,,,point?
3267,TA/ 201,A,200-210,,,,0,,29.5,9.4,2.2,,3.3,2.1,,,,,1,diret,left-right,continous,short,low,sub-parallel,,bladelet-pro,,,plain,,,,
3247,TA/ 201,A,200-210,,,,0,,33,12,3.2,,3.1,1,,,,,1,direct,left,continous,short,low,sub-parallel,,bladelet-pro,,,linear,,,,
3248,TA/ 201,A,200-210,,,,0,,31.5,8.8,2.7,,4.1,0.8,,drill,,,1,direct,left-right,partial,short,abrupt,,,bladelet-pro,,,linear,,,,
3260,TA/ 201,A,200-210,,,,0,,17.5,10.5,4,,4.6,1.4,,,1,,,,,,,,,,bladelet-pro,,,linear,,,,
3269,TA/ 201,A,200-210,,,,0,,19.3,14.2,3.8,,,,,notch,,1,,,,,,abrupt,,,flake,,,broken,,,,
3261,TA/ 201,A,200-210,,,,0,,22.4,6.3,2,,3.8,1.2,,,,,,,,,,,,,bladelet-pro,,,linear,,,,
3266,TA/ 201,A,200-210,,,,0,,25,14.3,4.1,,9,2.6,,denticulate,,,,,,,,,,,flake,,,plain,,,,point?
3257,TA/ 201,A,200-210,,,,0,,20,10,4.7,,,,,,1,,,,,,,,,,bladelet-dis,,,,,,,
3263,TA/ 201,A,200-210,,,,0,,20.4,7.8,3.7,,,,,,1,,,,,,,,,,,,,,,,,
3237,TA/ 201,A,200-210,,,,0,,26.3,30.7,,,,,, broken pyramidal core bladelet,,,,,,,,,,,,,,,,,,
3270,TA/ 201,A,200-210,,,,0,,35,19.6,,,,,,pyramidal bladelet core/semi bullet?,,,,,,,,,,,,,,,bladelet(30.5 6),,,
3274,TA/ 201,A,200-210,,,,0,,27.4,24.4,8,,20.6,8.1,,core side rejuvention flake?,,,,,,,,,,,flake,,,dihedral,,,,
3272,TA/ 201,A,200-210,,,,0,,33.2,22.5,,,,,,unidirectional pressure bladelet core/unifacila,,,,,,,,,,,,,,,bladelet(28.5 5.6),,,
3271,TA/ 201,A,200-210,,,,0,,33.3,32,19,,,,,core platform rejuvention tablet/or multidirectional core,,,,,,,,,,,,,,,bladelet(16.2 8.1),,,
3269,TA/ 201,A,200-210,,,,0,,21,14,4.3,,,,,core platform rejuvention flake,,,,,,,,,,,flake,,,,,,,
3276,TA/ 201,A,200-210,,,,0,,,,,,,,,geofact,,,,,,,,,,,,,,,,,,
3277,TA/ 201,A,200-210,,,,20,,42,20,,,,,,bullet bladelet core,,,,,,,,,,,,,,,bladelet (40 5.7),,,
3279,TA/ 201,A,200-210,,,,0,,27,12.4,,,,,,bullet bladlet core,,,,,,,,,,,,,,,bladelet (23.2 2.3),,,
3278,TA/ 201,A,200-210,,,,0,,45,30,,,,,,cylinder bipolar bladelet core,,,,,,,,,,,,,,,bladelet-flake blade(41 16),,,
3275,TA/ 201,A,200-210,,,,0,,32.4,16.7,5.5,,,,,backed knife/core platform rejuvention,1,,,,,,,,,,flake,,,punctiform,,,,
3231,TA/ 189,A,180-190,,,,0,,27.3,25.4,,,,,,pyramidal bladelet core,,,,,,,,,,,,,,,bladelet (28 6.7),,,
3234,TA/ 189,A,180-190,,,,0,,51.8,41.3,,,,,,core rejuvention tablet,,,,,,,,,,,flake,,,?,,,,
3233,TA/ 189,A,180-190,,,,50,,37.7,37.5,,,,,,flat unifacial bladelet core,,,,,,,,,,,,,,,bladelet(35 12.6/7),,,
3437,TA/ 201,A,200-210,,,,0,,42.4,12.7,3.5,,3.6,2.5,,,1,,,,,,,,,,bladelet-pro,,,plain,,,,
